,stroma_ad_carcinoma_FA_HN14_4_no_tumorales.csv,carcinoma_FA_HN11A_4_no_tumorales.csv,carcinoma_FA_HN11A_1_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_4_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_3_no_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_1_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_1_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_1_no_tumorales.csv,dysplasia_FA_HN11A_1_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_4_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_1_no_tumorales.csv,carcinoma_FA_HN14_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_4_no_tumorales.csv,dysplasia_FA_HN15_3_no_tumorales.csv,dysplasia_FA_HN15_2_no_tumorales.csv,carcinoma_FA_HN14_1_no_tumorales.csv,carcinoma_FA_HN14_3_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_2_no_tumorales.csv,carcinoma_FA_HN11A_5_no_tumorales.csv,carcinoma_FA_HN14_4_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_5_no_tumorales.csv,carcinoma_FA_HN11A_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN15_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN14_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_5_no_tumorales.csv,stroma_ad_carcinoma_FA_HN11A_2_no_tumorales.csv,dysplasia_FA_HN11A_4_no_tumorales.csv,dysplasia_FA_HN11A_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_5_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_1_no_tumorales.csv,dysplasia_FA_HN14_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_3_no_tumorales.csv,carcinoma_FA_HN15_2_no_tumorales.csv,stroma_ad_carcinoma_FA_HN14_1_no_tumorales.csv,dysplasia_FA_HN11A_2_no_tumorales.csv,dysplasia_FA_HN14_1_no_tumorales.csv,dysplasia_FA_HN15_5_no_tumorales.csv,carcinoma_FA_HN11A_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_2_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_3_no_tumorales.csv,stroma_ad_dysplasia_FA_HN15_4_no_tumorales.csv,dysplasia_FA_HN11A_5_no_tumorales.csv,stroma_ad_dysplasia_FA_HN11A_3_no_tumorales.csv,carcinoma_FA_HN15_1_no_tumorales.csv
stroma_ad_carcinoma_FA_HN11A_2_no_tumorales.csv,4358.679988213665,3202.43559867335,2294.289255501266,4274.251401859151,2112.4968155529173,6229.790249987367,1562.2647129775428,2138.2507047754502,1456.438762951764,2276.0981876042533,2168.2708646061355,671.1389049620427,3100.6009161064194,1711.5698705785856,3714.445136914705,2720.099740215435,2402.2987709474505,2610.6226868724784,1148.1014513408295,2795.6198601489536,2318.2647987819028,4136.858110661674,2979.7587294065083,3727.5491132163797,2661.6388130736736,910.4303423305282,1844.8912760916533,0.0,2253.1231388665983,2738.9359693774823,873.7531535800398,571.147699842179,1654.7046713688246,1032.939152348903,1606.0967571264582,1815.1399296807701,757.1576305188565,2448.082458369268,3190.826813614569,3629.723900388151,3615.840183761674,5354.6258837068035,1570.088487152824,1635.2535040037983,1681.517030122226,1690.434248382488
dysplasia_FA_HN11A_4_no_tumorales.csv,6008.338730134526,1299.3199760025743,966.9720767549528,6267.678324343821,4064.449717232074,8242.423867146324,1460.8499655987835,4062.324052758141,3628.406752227812,975.9358980887015,723.8697479156092,2482.422799827055,1008.4234975373495,2181.9153917898725,1893.5613229947453,1152.397075765049,902.2759795339102,1138.5247101210534,3053.464117641623,880.2421535672231,830.5246452598305,5767.278355093406,916.6360422776304,5798.871900657553,4497.770597019156,1869.467936458572,1300.5302307396007,2253.1231388665983,0.0,885.9167907615254,2320.539929104847,2707.299610059372,1200.4077897090344,2946.0785682203446,1750.8931237882584,1804.9333068917044,2551.13255571466,1038.2235566373647,1048.1449210772664,1433.2545289994898,5544.792015245848,7337.305639294749,1047.323704723767,830.6313726293608,1055.1172166808942,1952.200332508692
dysplasia_FA_HN11A_3_no_tumorales.csv,6499.30739496059,626.4480744074529,753.1135805301024,6831.894122630854,4598.800504709507,8810.034944338515,1882.8804782567977,4598.261035925331,4130.621905471732,923.751581621334,831.070548800988,3012.923460578649,802.4959640702886,2518.3755815761715,1403.1060278537304,888.5991832632307,691.2345591305091,780.8671476860502,3602.166040283204,540.5666082671487,826.8916051113223,6286.206640293455,451.0766454654017,6365.05202236075,5019.3947476236945,2398.966973381334,1708.6053017648928,2738.9359693774823,885.9167907615254,0.0,2873.5940502643875,3205.8409538853934,1704.4076368273431,3508.17271939061,2059.5452466380743,2345.260551812752,3117.8655933029945,1092.5476605455087,865.5931119921647,1026.6850107500711,6075.993797489846,7884.002236680546,1448.668584496432,1235.6395162362799,1353.5936513198048,2312.750732472705
stroma_ad_dysplasia_FA_HN11A_5_no_tumorales.csv,4426.825739987305,3388.745317171403,2535.4999445328094,4226.886296133761,1954.8316355672018,5997.172388209541,1697.7247450693683,2071.699056401911,1666.5757833729397,2195.0053053624956,2383.9834850678853,717.1428562598068,3145.758502027691,1680.687842857948,3981.5602187618456,2776.650055575457,2540.9292134568564,2776.580531629979,1217.626335498169,2983.560925869267,2417.744940498957,4216.153560333788,3109.8252389970153,3636.1724802502445,2614.673045549044,803.0591660657938,1761.3723083434343,873.7531535800398,2320.539929104847,2873.5940502643875,0.0,880.3553546018713,1397.2044164375643,1110.6445728136398,1813.0250594213069,1381.6451394021944,1036.9845618942934,2202.797688096591,3197.506626871832,3671.4095642983,3448.562521063318,5081.709632985588,1838.5693213900881,1717.7952009983264,1909.384973329082,1642.613012788432
stroma_ad_dysplasia_FA_HN11A_1_no_tumorales.csv,4364.844355295923,3676.47184987222,2759.966822836917,4036.6781966254484,1877.034128089804,5863.267372904071,1722.1228584099283,1858.922166393847,1064.0648291674308,2559.02627100308,2623.3521898251324,615.2319836396672,3561.953075354187,1662.6689787514047,4172.941982301301,3182.7671613965476,2872.055471008476,3076.2680877881594,1097.4648494298312,3265.082898762935,2754.1913880258676,4139.074195136551,3443.9735614550696,3302.286216027706,2548.3305395656935,988.0979350976063,1827.7929452965946,571.147699842179,2707.299610059372,3205.8409538853934,880.3553546018713,0.0,1892.2198433907688,902.3944496027317,1712.9329691256767,1634.9814381760914,719.338570311297,2744.4397249034037,3653.280277895563,4092.550275953059,3371.140515891716,5023.912506105401,1877.0891527692354,2092.034756776284,1973.5036464009586,1686.6782458767866
dysplasia_FA_HN14_2_no_tumorales.csv,4994.602577179328,2169.528719719729,1365.9077395843085,5361.434593237945,2968.322648544472,7255.127906224252,1218.3662849144691,3032.166229049982,2785.671676984902,1081.4686544157817,1222.584520049582,1649.328531789884,1841.526533105107,1602.7722494427514,2790.9491358567943,1516.8408490491609,1310.7231585789636,1565.3964887693146,2086.445358183891,1757.1456910678148,1234.1259763015591,4802.6002835035515,1902.0755019325227,4919.479931073015,3386.0358665172503,1094.95427038782,1081.6443425712353,1654.7046713688246,1200.4077897090344,1704.4076368273431,1397.2044164375643,1892.2198433907688,0.0,1976.5882625449403,1447.2087247561428,1026.3937177819669,1715.2291854960856,888.9447415349933,1882.299353851438,2347.0776783464767,4480.580371876564,6320.239409680948,889.5128492998931,681.7338525049033,1014.0712419156037,1539.7182647401705
stroma_ad_carcinoma_FA_HN14_3_no_tumorales.csv,3987.70105990271,4006.1489558549115,3153.2517743622243,3454.0473221371794,1175.2612637925622,5343.073090879014,2438.3880405443742,1204.7443674266508,926.6489187708959,2831.17409202782,3007.9256235695684,847.6745780957631,3755.0630065049945,2390.129908704029,4593.537631192007,3389.3717647592803,3165.765594632303,3402.5650201282047,753.8942918118556,3591.832743310237,3025.1467298924576,3676.1805885398003,3719.286160956265,2986.692252746686,1800.831334413749,1530.0784809076174,2578.098387589888,1032.939152348903,2946.0785682203446,3508.17271939061,1110.6445728136398,902.3944496027317,1976.5882625449403,0.0,2324.282670627357,1972.7235884166644,563.1597304657098,2828.4307081719517,3823.8730727764364,4280.538082192482,2643.180596724507,4429.046519783043,2508.5221887425496,2317.9030956386982,2624.3247820691704,2229.9378502423447
carcinoma_FA_HN15_2_no_tumorales.csv,5883.036825773792,2474.879265933202,1952.201382779787,5585.3882056006105,3418.156198358598,7405.344414905044,905.5432613445788,3366.4876945481165,2353.3774151151133,2029.1013722607004,1676.6342347705354,1582.0304198775382,2614.714962514182,831.1860311160659,2937.3606874031625,2351.0504102572536,1917.355962251122,2170.894796517846,2568.110869147609,2234.0497140755824,1992.979979817642,5649.305653727909,2341.1534195916715,4795.997995275467,4015.9435544521957,1351.7991616046324,1114.7339558672556,1606.0967571264582,1750.8931237882584,2059.5452466380743,1813.0250594213069,1712.9329691256767,1447.2087247561428,2324.282670627357,0.0,1053.3166845017877,1849.1113435229083,2206.765004591642,2736.0749708397075,3064.2906024405893,4936.108817356926,6576.494728267025,1047.3376739667497,1323.4534061126726,1054.5925118344087,669.357029636334
stroma_ad_carcinoma_FA_HN14_1_no_tumorales.csv,5739.492338519085,2835.1389337847286,1922.8840001369736,5185.926353339747,2944.9730323227473,6726.363723118126,1295.7220672059932,2774.638281255311,2009.529371847681,1577.879535326944,1765.7600906354487,1322.248696906574,2636.662432163491,1157.1904847526423,3356.128936105349,2268.817440613648,2001.2986851727849,2213.4524222779137,2393.528082553173,2425.786928720478,1860.6698011448698,5495.843527063924,2571.0853287561154,4180.762479932596,3745.846972067057,1188.0053174648378,893.077155699006,1815.1399296807701,1804.9333068917044,2345.260551812752,1381.6451394021944,1634.9814381760914,1026.3937177819669,1972.7235884166644,1053.3166845017877,0.0,1572.251060400615,1726.5265846948575,2705.26627786471,3162.8869011131187,4452.359415573205,5918.093965386065,1128.4193844242652,1429.3649761284466,1236.011957703934,781.580899218568
dysplasia_FA_HN11A_2_no_tumorales.csv,4325.984843469816,3601.551478519445,2710.4677197042024,3810.688949482787,1634.3752916843746,5759.656418989131,1963.6635685608078,1624.984712516345,1194.7429594995874,2409.449483350224,2552.9945631329992,501.87165473447965,3408.2507204112626,1897.135077999662,4153.5257538088235,3026.648005933656,2762.4357978102976,2994.181653617298,1018.2681220427812,3186.2979991131438,2642.262546302325,4056.2757671186064,3328.0663307874597,3294.414216477461,2294.996351355597,1159.9963556173243,2090.1979694456522,757.1576305188565,2551.13255571466,3117.8655933029945,1036.9845618942934,719.338570311297,1715.2291854960856,563.1597304657098,1849.1113435229083,1572.251060400615,0.0,2555.396512442025,3482.298431320691,3937.8624887720916,3137.864865952031,4879.79458721072,2035.9874917630495,1941.8174683380648,2133.726061030443,1752.4582192382786
dysplasia_FA_HN14_1_no_tumorales.csv,5598.15608106981,1303.6408109932504,647.8733753906253,6220.781141882332,3834.8595762822943,8129.157047266243,1807.758687503985,3888.708594145765,3630.2714050327086,416.2927180323078,697.9220697997173,2506.80767632754,973.080598234323,2354.823085084308,1949.214759412235,658.6151251970417,497.3581029477279,733.9664661807191,2908.5693548117547,920.2251830915734,511.3268661677637,5457.628074235727,1134.1409948227893,5782.3112671455,4230.025730079976,1858.6677372731306,1383.7886645887904,2448.082458369268,1038.2235566373647,1092.5476605455087,2202.797688096591,2744.4397249034037,888.9447415349933,2828.4307081719517,2206.765004591642,1726.5265846948575,2555.396512442025,0.0,1027.5443402468202,1479.7624128573784,5345.693557857694,7185.417737307053,1315.2377935686973,1054.2437787523838,1329.327457601524,2349.805248341751
dysplasia_FA_HN15_5_no_tumorales.csv,6599.25045774198,646.3631466122641,969.6151085602473,7193.745534551028,4831.294587152567,9125.520082189085,2422.0603369739274,4881.93013727611,4576.0448020081885,1182.5346425790606,1161.1580188583146,3419.7649070288367,268.1347842325508,3160.9587095966654,1138.821172359539,538.4287030870294,899.8352254358645,725.9864170835308,3906.8509635859505,654.3542434463174,937.8189296318403,6461.697757986818,564.188593520324,6731.249109774635,5238.676737591228,2798.747825007328,2200.3436144430516,3190.826813614569,1048.1449210772664,865.5931119921647,3197.506626871832,3653.280277895563,1882.299353851438,3823.8730727764364,2736.0749708397075,2705.26627786471,3482.298431320691,1027.5443402468202,0.0,613.620107150364,6346.382450606463,8183.729917209277,1971.8928551625615,1579.9642372640906,1966.008542966706,2903.58405696351
carcinoma_FA_HN11A_3_no_tumorales.csv,7066.003173691124,639.4390124447956,1357.5784312576716,7653.144967933626,5305.214814998063,9599.011208007894,2804.0536824335254,5355.123760134239,5026.378189146475,1627.5542199688914,1498.0600217175338,3877.3308230737953,555.7474638957503,3528.723777115863,1082.7886255533108,922.0060028681287,1244.2336052429353,1071.9953985117997,4377.428478745329,864.6872961145029,1359.8046272889121,6926.312483277027,735.5368027985472,7190.545977417588,5701.224033968749,3253.252937037152,2620.472411098576,3629.723900388151,1433.2545289994898,1026.6850107500711,3671.4095642983,4092.550275953059,2347.0776783464767,4280.538082192482,3064.2906024405893,3162.8869011131187,3937.8624887720916,1479.7624128573784,613.620107150364,0.0,6816.418830702196,8656.315534885776,2380.1742673057415,2018.7253703940792,2311.719848617523,3271.8544078149234
stroma_ad_dysplasia_FA_HN15_2_no_tumorales.csv,2372.9299364352155,6581.378789346058,5755.006386131666,1321.804810949862,1619.4431921882874,3895.970124107857,5049.797864850321,1939.4282174875204,3001.2452208155855,5445.508696865607,5611.187199733991,3387.5478812371002,6304.073054377937,4967.306528193696,7192.420504522497,5937.941536773693,5723.358376476719,5969.619422431706,2535.7740389237,6177.076068421888,5622.754757280088,1967.265899450645,6311.574266773181,1354.156758499472,1210.6556080219582,4117.100334247583,5173.8673777962995,3615.840183761674,5544.792015245848,6075.993797489846,3448.562521063318,3371.140515891716,4480.580371876564,2643.180596724507,4936.108817356926,4452.359415573205,3137.864865952031,5345.693557857694,6346.382450606463,6816.418830702196,0.0,2642.749547581165,5124.688779309332,4909.953373133968,5237.683071463655,4746.957422962544
stroma_ad_dysplasia_FA_HN15_3_no_tumorales.csv,4477.710413902314,8418.54308667104,7552.766385486811,3360.4430795594258,3411.8614999505357,1309.7919355404442,6720.378177593704,3345.630381042448,4430.642351563254,7224.426637970177,7407.669259048797,5045.203665055334,8148.750285697813,6510.0833737667335,9004.469697547647,7780.45569280897,7566.875577805682,7806.700529460688,4324.087864521537,8005.5331016593,7439.224585710593,4032.330295097776,8132.596380026756,2033.236460581464,3333.430741322543,5806.089149268476,6783.7061008725395,5354.6258837068035,7337.305639294749,7884.002236680546,5081.709632985588,5023.912506105401,6320.239409680948,4429.046519783043,6576.494728267025,5918.093965386065,4879.79458721072,7185.417737307053,8183.729917209277,8656.315534885776,2642.749547581165,0.0,6856.319302934426,6706.36889549813,6939.509315506112,6216.7263581642255
stroma_ad_dysplasia_FA_HN15_4_no_tumorales.csv,5831.633682223008,1902.3517101274967,1080.152968010313,5775.663215712525,3616.300851705902,7709.339407458681,681.9654502962346,3613.6555284326037,2739.083742156562,1129.609156160624,927.8218776901454,1845.7601080206887,1879.627892909304,1265.1646499576925,2356.52078580953,1509.1548265013648,1154.5251991909845,1357.833570192422,2653.33078155622,1540.709802387661,1160.5407129203859,5584.491861058209,1716.0109374060744,5143.200326825852,4164.365524309955,1117.4436530238647,556.2046141526412,1570.088487152824,1047.323704723767,1448.668584496432,1838.5693213900881,1877.0891527692354,889.5128492998931,2508.5221887425496,1047.3376739667497,1128.4193844242652,2035.9874917630495,1315.2377935686973,1971.8928551625615,2380.1742673057415,5124.688779309332,6856.319302934426,0.0,715.620433655519,335.02259246908227,1138.7462028609725
dysplasia_FA_HN11A_5_no_tumorales.csv,5403.41514651091,1721.0455463888677,1041.7834227111857,5671.157225246665,3431.4877408975744,7625.832005767012,908.4668542586301,3441.49435870447,3022.918494917765,1061.7807460799108,740.9747739562597,1876.2354256725907,1490.724835254707,1621.4240553925406,2322.8774162388186,1179.1196400304548,958.4820103678323,1186.1919616843188,2426.559678962677,1315.382528358221,925.382232645708,5156.075457237687,1452.239099798639,5189.117703199832,3865.248665747491,1276.8743958658831,1144.9025832804423,1635.2535040037983,830.6313726293608,1235.6395162362799,1717.7952009983264,2092.034756776284,681.7338525049033,2317.9030956386982,1323.4534061126726,1429.3649761284466,1941.8174683380648,1054.2437787523838,1579.9642372640906,2018.7253703940792,4909.953373133968,6706.36889549813,715.620433655519,0.0,760.7654024781066,1457.2683221100228
stroma_ad_dysplasia_FA_HN11A_3_no_tumorales.csv,5918.661958098154,1809.3182981959665,1132.5394166836313,5886.7418748644495,3724.136301717463,7790.015942641229,804.9353189549818,3696.1693140669704,2839.791062526475,1148.9957273117327,898.936914424281,1930.6742616089193,1835.368549084953,1255.3738612239301,2251.287004781533,1561.6728484869866,1149.2227460803535,1397.5124062756672,2766.2964988825997,1460.8663199507507,1218.4911743874295,5662.143022912266,1631.0898271441856,5238.324202235198,4285.251662746796,1218.2872965644074,666.8428545931124,1681.517030122226,1055.1172166808942,1353.5936513198048,1909.384973329082,1973.5036464009586,1014.0712419156037,2624.3247820691704,1054.5925118344087,1236.011957703934,2133.726061030443,1329.327457601524,1966.008542966706,2311.719848617523,5237.683071463655,6939.509315506112,335.02259246908227,760.7654024781066,0.0,1143.8261358541467
carcinoma_FA_HN15_1_no_tumorales.csv,5956.712027556292,2784.1040051241694,2123.3460554859316,5432.334382457629,3242.364100815051,7000.117867694917,1043.2420450126533,3078.173911287482,1932.1931966610487,2161.212038621724,1842.0036405361548,1464.137909305185,2775.8875551853334,755.8543290038488,3239.5669659918026,2534.1737275895066,2071.262018271385,2329.6754031405235,2613.6600768644194,2431.374157546267,2191.9420889185276,5711.034463397708,2594.331224751409,4356.581037929796,4010.0137803574885,1387.9491690228476,1154.8772170479515,1690.434248382488,1952.200332508692,2312.750732472705,1642.613012788432,1686.6782458767866,1539.7182647401705,2229.9378502423447,669.357029636334,781.580899218568,1752.4582192382786,2349.805248341751,2903.58405696351,3271.8544078149234,4746.957422962544,6216.7263581642255,1138.7462028609725,1457.2683221100228,1143.8261358541467,0.0
