,topology_ad_dysplasia_1_clean_no_tumorales.csv,topology_carcinoma_19_clean_no_tumorales.csv,topology_dysplasia_19_clean_no_tumorales.csv,topology_carcinoma_11_clean_no_tumorales.csv,topology_ad_carcinoma_4_clean_no_tumorales.csv,topology_dysplasia_5_clean_no_tumorales.csv,topology_carcinoma_20_clean_no_tumorales.csv,topology_ad_carcinoma_14_clean_no_tumorales.csv,topology_ad_carcinoma_3_clean_no_tumorales.csv,topology_carcinoma_14_clean_no_tumorales.csv,topology_dysplasia_18_clean_no_tumorales.csv,topology_ad_dysplasia_2_clean_no_tumorales.csv,topology_ad_carcinoma_11_clean_no_tumorales.csv,topology_carcinoma_3_clean_no_tumorales.csv,topology_ad_dysplasia_4_clean_no_tumorales.csv,topology_ad_carcinoma_9_clean_no_tumorales.csv,topology_ad_dysplasia_3_clean_no_tumorales.csv,topology_carcinoma_16_clean_no_tumorales.csv,topology_ad_carcinoma_12_clean_no_tumorales.csv,topology_dysplasia_8_clean_no_tumorales.csv,topology_dysplasia_16_clean_no_tumorales.csv,topology_carcinoma_12_clean_no_tumorales.csv,topology_ad_carcinoma_10_clean_no_tumorales.csv,topology_ad_dysplasia_7_clean_no_tumorales.csv,topology_ad_carcinoma_8_clean_no_tumorales.csv,topology_carcinoma_15_clean_no_tumorales.csv,topology_ad_carcinoma_7_clean_no_tumorales.csv,topology_carcinoma_4_clean_no_tumorales.csv,topology_dysplasia_1_clean_no_tumorales.csv,topology_carcinoma_6_clean_no_tumorales.csv,topology_ad_carcinoma_15_clean_no_tumorales.csv,topology_carcinoma_8_clean_no_tumorales.csv,topology_dysplasia_11_clean_no_tumorales.csv,topology_ad_carcinoma_1_clean_no_tumorales.csv,topology_dysplasia_14_clean_no_tumorales.csv,topology_ad_carcinoma_13_clean_no_tumorales.csv,topology_ad_carcinoma_6_clean_no_tumorales.csv,topology_dysplasia_3_clean_no_tumorales.csv,topology_ad_dysplasia_8_clean_no_tumorales.csv,topology_dysplasia_13_clean_no_tumorales.csv,topology_carcinoma_9_clean_no_tumorales.csv,topology_carcinoma_10_clean_no_tumorales.csv,topology_dysplasia_7_clean_no_tumorales.csv,topology_dysplasia_6_clean_no_tumorales.csv,topology_dysplasia_15_clean_no_tumorales.csv,topology_ad_dysplasia_9_clean_no_tumorales.csv,topology_dysplasia_10_clean_no_tumorales.csv,topology_carcinoma_13_clean_no_tumorales.csv,topology_carcinoma_1_clean_no_tumorales.csv,topology_ad_carcinoma_5_clean_no_tumorales.csv,topology_ad_carcinoma_2_clean_no_tumorales.csv,topology_dysplasia_9_clean_no_tumorales.csv,topology_carcinoma_17_clean_no_tumorales.csv,topology_dysplasia_12_clean_no_tumorales.csv,topology_ad_dysplasia_10_clean_no_tumorales.csv,topology_dysplasia_4_clean_no_tumorales.csv,topology_carcinoma_5_clean_no_tumorales.csv,topology_carcinoma_2_clean_no_tumorales.csv,topology_ad_dysplasia_6_clean_no_tumorales.csv,topology_carcinoma_7_clean_no_tumorales.csv,topology_carcinoma_18_clean_no_tumorales.csv,topology_ad_dysplasia_5_clean_no_tumorales.csv,topology_dysplasia_2_clean_no_tumorales.csv
topology_ad_carcinoma_7_clean_no_tumorales.csv,39.65804794,132.9625014,72.90503284,96.83420201,40.15111796,69.07290537,139.0785095,68.87875774,73.12583068,54.87550637,29.87740672,23.27629922,31.8925647,98.30685554,15.02156939,36.82017768,22.21272951,90.15619447,26.98403494,229.5949204,40.64657934,84.23477734,59.84069871,94.58740729,30.25570821,132.3143253,0.00E+00,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,16.30242128,29.87740672,73.12617614,16.36552716,80.42099,27.9121844,101.3881407,84.68996692,70.5774839,27.075984,103.964295,29.87740672,21.45281032,63.71660644,81.79410144,115.9176484,52.60830409,23.05247472,91.87133764,97.45496456,74.94484855,27.02999134,89.62638917,115.3970015,92.18752329,38.46192302,80.64696588,137.6194359,39.60045827,107.8171999
topology_carcinoma_4_clean_no_tumorales.csv,104.5451955,80.92368101,104.5451955,104.5451955,104.5451955,97.39856219,75.29020598,104.5451955,104.5451955,104.5451955,104.5451955,104.5451955,104.5451955,64.60657686,104.5451955,104.5451955,104.5451955,76.64305376,104.5451955,229.5949204,97.39856219,104.5451955,104.5451955,97.39856219,104.5451955,73.41874049,104.5451955,0.00E+00,81.74279999,70.9839193,104.5451955,104.5451955,104.5451955,104.5451955,104.5451955,104.5451955,104.5451955,85.33053174,104.5451955,101.3881407,104.5451955,62.1011943,104.5451955,103.964295,104.5451955,104.5451955,96.82231962,104.5451955,104.5451955,104.5451955,104.5451955,104.5451955,86.03143767,103.7018346,104.5451955,89.2427197,99.36506924,39.19495738,104.5451955,104.5451955,88.96189311,104.5451955,69.86178224
topology_dysplasia_1_clean_no_tumorales.csv,116.85414,79.2202517,116.85414,65.75822493,116.85414,106.8890509,50.90133302,115.6066204,116.85414,116.85414,116.85414,116.85414,116.85414,70.40961625,116.85414,116.85414,116.85414,90.15619447,116.85414,229.5949204,78.90533522,103.2528848,116.85414,68.92427839,116.85414,69.42951259,116.85414,81.74279999,0.00E+00,63.3877759,116.85414,116.85414,94.12396672,116.85414,114.6235977,116.85414,116.85414,41.76308296,116.85414,116.85414,91.05021112,73.60404,116.85414,116.85414,116.85414,116.85414,116.85414,99.72207212,36.90028452,116.85414,116.85414,116.85414,44.83831952,114.1367508,116.85414,89.2427197,47.10599767,67.2631871,116.85414,71.2409094,36.15974609,116.85414,57.41590333
topology_carcinoma_6_clean_no_tumorales.csv,112.3892938,67.67121372,112.3892938,96.04185576,112.3892938,95.5288619,72.30074024,112.3892938,112.3892938,112.3892938,112.3892938,112.3892938,112.3892938,52.63742877,112.3892938,112.3892938,112.3892938,90.15619447,112.3892938,229.5949204,96.04185576,105.6833815,112.3892938,96.04185576,112.3892938,70.9839193,112.3892938,70.9839193,63.3877759,0.00E+00,112.3892938,112.3892938,96.55446344,112.3892938,105.4685494,112.3892938,112.3892938,58.96533856,112.3892938,112.3892938,96.04185576,73.44267627,112.3892938,112.3892938,112.3892938,112.3892938,112.3892938,102.1525688,84.35356525,112.3892938,112.3892938,112.3892938,70.9839193,103.3709008,112.3892938,89.2427197,78.80321968,70.9839193,112.3892938,95.36599918,75.81339311,112.3892938,90.4236318
topology_ad_carcinoma_15_clean_no_tumorales.csv,65.94457856,132.9625014,82.61539927,96.83420201,80.55323118,69.07290537,139.0785095,68.87875774,34.5814498,48.50614592,82.61539927,82.61539927,82.61539927,98.30685554,82.61539927,79.67103095,82.61539927,90.15619447,82.61539927,229.5949204,82.61539927,78.1141024,67.93642024,94.58740729,82.61539927,132.3143253,82.61539927,104.5451955,116.85414,112.3892938,0.00E+00,57.66688375,74.76301457,82.61539927,82.61539927,42.90433376,82.61539927,80.42099,82.61539927,101.3881407,84.68996692,70.5774839,67.6752699,103.964295,82.61539927,82.61539927,82.61539927,81.79410144,115.9176484,46.63435497,82.61539927,91.87133764,97.45496456,82.61539927,82.61539927,89.62638917,115.3970015,92.18752329,82.61539927,80.64696588,137.6194359,82.61539927,107.8171999
topology_carcinoma_8_clean_no_tumorales.csv,60.26924053,132.9625014,72.90503284,65.0537595,60.26924053,69.07290537,139.0785095,55.0399176,60.26924053,44.15872578,60.26924053,60.26924053,60.26924053,98.30685554,60.26924053,60.26924053,60.26924053,90.15619447,60.26924053,229.5949204,60.26924053,60.94019203,60.26924053,94.58740729,60.26924053,132.3143253,60.26924053,104.5451955,116.85414,112.3892938,57.66688375,0.00E+00,56.70310085,60.26924053,58.80754077,57.66688375,60.26924053,80.42099,60.26924053,101.3881407,61.45585704,70.5774839,57.66688375,103.964295,60.26924053,60.26924053,63.71660644,57.53044569,93.53347552,57.66688375,60.26924053,91.87133764,97.45496456,74.94484855,60.26924053,89.62638917,96.71765444,92.18752329,60.26924053,71.2575744,137.6194359,60.26924053,86.7127778
topology_dysplasia_11_clean_no_tumorales.csv,74.76301457,132.9625014,74.76301457,54.86657718,74.76301457,74.76301457,139.0785095,55.96239983,74.76301457,74.76301457,74.76301457,74.76301457,74.76301457,97.12564486,74.76301457,74.76301457,74.76301457,90.15619447,74.76301457,229.5949204,74.76301457,57.16408556,74.76301457,81.10777081,74.76301457,132.3143253,74.76301457,104.5451955,94.12396672,96.55446344,74.76301457,56.70310085,0.00E+00,74.76301457,65.03484819,74.76301457,74.76301457,58.88731466,74.76301457,101.3881407,62.24590136,70.5774839,74.76301457,103.964295,74.76301457,74.76301457,70.05999182,53.8555812,69.07836882,74.76301457,74.76301457,91.87133764,77.44304139,74.94484855,74.76301457,89.2427197,78.05916109,92.18752329,74.76301457,52.99510178,128.4354654,74.76301457,61.28978276
topology_ad_carcinoma_1_clean_no_tumorales.csv,37.44458966,132.9625014,72.90503284,96.83420201,40.15111796,69.07290537,139.0785095,68.87875774,73.12583068,54.87550637,28.53874267,19.53047905,26.1678863,98.30685554,14.43436544,36.82017768,16.4740487,90.15619447,26.98403494,229.5949204,40.64657934,86.25061084,56.09487854,94.58740729,26.50988804,132.3143253,16.30242128,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,0.00E+00,28.53874267,73.12617614,14.99183288,80.42099,26.96120999,101.3881407,84.68996692,70.5774839,26.80849557,103.964295,28.53874267,20.20750294,63.71660644,81.79410144,115.9176484,48.86248393,19.30665455,91.87133764,97.45496456,74.94484855,23.06332165,89.62638917,115.3970015,92.18752329,34.71610286,80.64696588,137.6194359,35.8546381,107.8171999
topology_dysplasia_14_clean_no_tumorales.csv,48.98469368,132.9625014,72.90503284,80.81148128,40.15111796,69.07290537,111.8704499,60.77863303,73.12583068,54.87550637,28.34807471,42.98728803,36.8654052,92.56748033,28.34807471,36.82017768,33.62568256,90.15619447,28.34807471,229.5949204,35.71826249,82.48316265,55.03491447,85.31146899,43.12620296,109.9989844,29.87740672,104.5451955,114.6235977,105.4685494,82.61539927,58.80754077,65.03484819,28.53874267,0.00E+00,73.12617614,28.34807471,79.19909056,28.34807471,101.3881407,80.21350035,64.45208537,28.34807471,103.964295,28.34807471,28.34807471,63.71660644,71.54163934,100.4174368,47.80251985,35.94453043,91.87133764,94.71131295,74.94484855,37.44305059,89.2427197,110.6581967,80.63907308,36.030784,76.07138324,124.0478315,39.13255695,94.43515548
topology_ad_carcinoma_13_clean_no_tumorales.csv,40.06586156,132.9625014,73.12617614,96.83420201,45.90596402,69.46082494,139.0785095,68.87875774,27.08909965,48.50614592,73.12617614,69.85355257,63.4783572,98.30685554,73.12617614,45.02376379,73.12617614,90.15619447,53.4110079,229.5949204,73.12617614,86.25061084,33.28915308,94.58740729,62.87414358,132.3143253,73.12617614,104.5451955,116.85414,112.3892938,42.90433376,57.66688375,74.76301457,73.12617614,73.12617614,0.00E+00,73.12617614,80.42099,70.2339085,101.3881407,84.68996692,70.5774839,70.12875074,103.964295,73.12617614,73.12617614,73.12617614,81.79410144,115.9176484,40.5215477,70.07737707,91.87133764,97.45496456,74.94484855,68.62998503,89.62638917,115.3970015,92.18752329,54.66792877,80.64696588,137.6194359,53.52939352,107.8171999
topology_ad_carcinoma_6_clean_no_tumorales.csv,37.44458966,132.9625014,72.90503284,96.83420201,37.10315326,69.07290537,139.0785095,68.87875774,73.12583068,54.87550637,25.38025889,21.25715889,24.0516312,98.30685554,15.29814738,36.82017768,16.1188988,90.15619447,26.98403494,229.5949204,40.64657934,86.25061084,49.7199642,94.58740729,23.41909678,132.3143253,16.36552716,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,14.99183288,28.34807471,73.12617614,0.00E+00,80.42099,20.87680296,101.3881407,84.68996692,70.5774839,26.80849557,103.964295,25.38025889,13.8053778,63.71660644,81.79410144,115.9176484,42.48756958,19.20279852,91.87133764,97.45496456,74.94484855,23.8888384,89.62638917,115.3970015,92.18752329,28.34118852,80.64696588,137.6194359,29.47972376,107.8171999
topology_dysplasia_3_clean_no_tumorales.csv,80.42099,110.1135704,80.42099,63.34799689,80.42099,69.25940308,86.13798508,80.3699683,80.42099,80.42099,80.42099,80.42099,80.42099,66.18927812,80.42099,80.42099,80.42099,90.15619447,80.42099,229.5949204,56.49832355,79.67547445,80.42099,56.51210231,80.42099,74.4810822,80.42099,85.33053174,41.76308296,58.96533856,80.42099,80.42099,58.88731466,80.42099,79.19909056,80.42099,80.42099,0.00E+00,80.42099,101.3881407,64.35151289,40.99190138,80.42099,103.964295,80.42099,80.42099,80.42099,67.23164295,60.80226267,80.42099,80.42099,91.87133764,41.76308296,76.5071029,80.42099,89.2427197,76.91810353,62.48575652,80.42099,49.10572452,69.54815074,80.42099,60.69506228
topology_ad_dysplasia_8_clean_no_tumorales.csv,40.138211,132.9625014,72.90503284,96.83420201,29.19143706,69.07290537,139.0785095,68.87875774,70.58623101,54.87550637,27.92454263,29.74513485,27.28671958,98.30685554,27.01044222,29.05936662,28.24817559,90.15619447,26.69530047,229.5949204,40.64657934,86.25061084,36.94475542,94.58740729,34.52880989,132.3143253,27.9121844,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,26.96120999,28.34807471,70.2339085,20.87680296,80.42099,0.00E+00,101.3881407,84.68996692,70.5774839,26.80849557,103.964295,27.92454263,16.82917191,63.71660644,81.79410144,115.9176484,41.16084222,31.94531032,91.87133764,97.45496456,74.94484855,30.90818249,89.62638917,115.3970015,92.18752329,31.75125195,80.64696588,137.6194359,20.89970584,107.8171999
topology_dysplasia_13_clean_no_tumorales.csv,101.3881407,105.5915116,101.3881407,101.3881407,101.3881407,101.3881407,139.0785095,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,229.5949204,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,132.3143253,101.3881407,101.3881407,116.85414,112.3892938,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,101.3881407,0.00E+00,101.3881407,101.3881407,101.3881407,27.620585,101.3881407,101.3881407,93.19199907,101.3881407,115.9176484,101.3881407,101.3881407,101.3881407,101.3881407,79.74835174,101.3881407,101.3881407,115.3970015,101.3881407,101.3881407,101.3881407,137.6194359,101.3881407,107.8171999
topology_carcinoma_9_clean_no_tumorales.csv,84.68996692,132.9625014,84.68996692,38.53004447,84.68996692,84.68996692,139.0785095,71.96324014,84.68996692,84.68996692,84.68996692,84.68996692,84.68996692,97.12564486,84.68996692,84.68996692,84.68996692,90.15619447,84.68996692,229.5949204,84.68996692,47.19911613,84.68996692,78.0340152,84.68996692,128.9793514,84.68996692,104.5451955,91.05021112,96.04185576,84.68996692,61.45585704,62.24590136,84.68996692,80.21350035,84.68996692,84.68996692,64.35151289,84.68996692,101.3881407,0.00E+00,70.5774839,84.68996692,103.964295,84.68996692,84.68996692,73.13374743,46.95270269,66.00461322,84.68996692,84.68996692,91.87133764,74.36928578,84.68996692,84.68996692,89.2427197,65.3484742,92.18752329,84.68996692,42.83479786,124.0464199,84.68996692,46.7317543
topology_carcinoma_10_clean_no_tumorales.csv,70.5774839,79.85320151,72.90503284,70.5774839,70.5774839,59.71197231,78.71136557,70.5774839,70.5774839,70.5774839,70.5774839,70.5774839,70.5774839,59.08811931,70.5774839,70.5774839,70.5774839,90.15619447,70.5774839,229.5949204,70.5774839,70.5774839,70.5774839,64.45208537,70.5774839,77.0240895,70.5774839,62.1011943,73.60404,73.44267627,70.5774839,70.5774839,70.5774839,70.5774839,64.45208537,70.5774839,70.5774839,40.99190138,70.5774839,101.3881407,70.5774839,0.00E+00,70.5774839,103.964295,70.5774839,70.5774839,64.45208537,70.5774839,86.56042543,70.5774839,70.5774839,91.87133764,63.04653412,74.94484855,70.5774839,89.2427197,85.90428641,48.31643686,70.5774839,70.5774839,92.38305271,70.5774839,78.59871466
topology_dysplasia_7_clean_no_tumorales.csv,48.89950041,132.9625014,72.90503284,96.83420201,32.57000835,69.07290537,139.0785095,68.87875774,70.48107324,53.30211275,26.80849557,33.77006251,33.76822851,98.30685554,26.80849557,30.77786555,28.52466924,90.15619447,26.80849557,229.5949204,40.64657934,86.25061084,45.18681929,94.58740729,34.94585038,132.3143253,27.075984,104.5451955,116.85414,112.3892938,67.6752699,57.66688375,74.76301457,26.80849557,28.34807471,70.12875074,26.80849557,80.42099,26.80849557,101.3881407,84.68996692,70.5774839,0.00E+00,103.964295,26.80849557,26.59120138,63.71660644,81.79410144,115.9176484,39.54734455,33.64903499,91.87133764,97.45496456,74.94484855,36.84506914,89.62638917,115.3970015,92.18752329,35.12619973,80.64696588,137.6194359,26.80849557,107.8171999
topology_dysplasia_6_clean_no_tumorales.csv,103.964295,132.9625014,103.964295,103.964295,103.964295,103.964295,139.0785095,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,229.5949204,103.964295,103.964295,103.964295,103.964295,103.964295,132.3143253,103.964295,103.964295,116.85414,112.3892938,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,103.964295,27.620585,103.964295,103.964295,103.964295,0.00E+00,103.964295,103.964295,78.33772785,103.964295,115.9176484,103.964295,103.964295,103.964295,103.964295,91.33567496,103.964295,103.964295,115.3970015,103.964295,103.964295,103.964295,137.6194359,103.964295,107.8171999
topology_dysplasia_15_clean_no_tumorales.csv,50.39184188,132.9625014,72.90503284,96.83420201,40.15111796,69.07290537,139.0785095,68.87875774,73.12583068,54.87550637,8.692774061,42.98728803,39.90922958,98.30685554,20.33272379,36.82017768,33.62568256,90.15619447,28.22823892,229.5949204,40.64657934,86.25061084,64.28371588,94.58740729,44.05110102,132.3143253,29.87740672,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,28.53874267,28.34807471,73.12617614,25.38025889,80.42099,27.92454263,101.3881407,84.68996692,70.5774839,26.80849557,103.964295,0.00E+00,27.5856883,63.71660644,81.79410144,112.5005284,54.7551842,35.94453043,91.87133764,97.45496456,74.94484855,37.47210669,89.62638917,115.3970015,92.18752329,43.45086679,78.781946,137.6194359,46.72665304,107.8171999
topology_ad_dysplasia_9_clean_no_tumorales.csv,37.44458966,132.9625014,72.90503284,96.83420201,40.15111796,69.07290537,139.0785095,68.87875774,73.12583068,54.87550637,27.5856883,22.00336617,24.55840276,98.30685554,16.75531664,36.82017768,21.56549276,90.15619447,26.98403494,229.5949204,40.64657934,86.25061084,53.77392734,94.58740729,28.78273324,132.3143253,21.45281032,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,20.20750294,28.34807471,73.12617614,13.8053778,80.42099,16.82917191,101.3881407,84.68996692,70.5774839,26.59120138,103.964295,27.5856883,0.00E+00,63.71660644,81.79410144,115.9176484,46.54153272,23.71535534,91.87133764,97.45496456,74.94484855,27.10582089,89.62638917,115.3970015,92.18752329,32.39515165,80.64696588,137.6194359,33.5336869,107.8171999
topology_dysplasia_10_clean_no_tumorales.csv,63.71660644,108.2862912,72.90503284,96.83420201,63.71660644,63.71660644,127.7833374,63.71660644,73.12583068,63.71660644,63.71660644,63.71660644,63.71660644,98.30685554,63.71660644,63.71660644,63.71660644,90.15619447,63.71660644,229.5949204,63.71660644,80.83775041,63.71660644,94.58740729,63.71660644,125.9118719,63.71660644,96.82231962,116.85414,112.3892938,82.61539927,63.71660644,70.05999182,63.71660644,63.71660644,73.12617614,63.71660644,80.42099,63.71660644,93.19199907,73.13374743,64.45208537,63.71660644,78.33772785,63.71660644,63.71660644,0.00E+00,68.39391891,115.9176484,63.71660644,63.71660644,91.87133764,97.45496456,74.94484855,63.71660644,89.62638917,112.8144061,89.50935224,63.71660644,80.64696588,137.6194359,63.71660644,106.7680552
topology_carcinoma_13_clean_no_tumorales.csv,81.79410144,132.9625014,81.79410144,44.88951999,81.79410144,81.79410144,139.0785095,58.72829233,81.79410144,81.79410144,81.79410144,81.79410144,81.79410144,97.12564486,81.79410144,81.79410144,81.79410144,90.15619447,81.79410144,229.5949204,81.79410144,25.441002,81.79410144,86.70587621,81.79410144,132.3143253,81.79410144,104.5451955,99.72207212,102.1525688,81.79410144,57.53044569,53.8555812,81.79410144,71.54163934,81.79410144,81.79410144,67.23164295,81.79410144,101.3881407,46.95270269,70.5774839,81.79410144,103.964295,81.79410144,81.79410144,68.39391891,0.00E+00,74.67647422,81.79410144,81.79410144,91.87133764,83.04114679,81.79410144,81.79410144,89.2427197,85.54949596,92.18752329,81.79410144,51.0933349,134.0335708,81.79410144,66.5485383
topology_carcinoma_1_clean_no_tumorales.csv,115.9176484,99.92251624,115.9176484,48.75858296,115.9176484,111.5578828,75.94693092,90.56102246,115.9176484,115.9176484,115.9176484,115.9176484,115.9176484,93.58223107,115.9176484,115.9176484,115.9176484,90.15619447,115.9176484,229.5949204,96.68240082,78.20728692,115.9176484,65.49231593,115.9176484,64.29002805,115.9176484,104.5451955,36.90028452,84.35356525,115.9176484,93.53347552,69.07836882,115.9176484,100.4174368,115.9176484,115.9176484,60.80226267,115.9176484,115.9176484,66.00461322,86.56042543,115.9176484,115.9176484,112.5005284,115.9176484,115.9176484,74.67647422,0.00E+00,115.9176484,115.9176484,115.9176484,45.29004028,115.9176484,115.9176484,89.2427197,48.77789114,88.88610462,115.9176484,46.90280774,59.35709658,115.9176484,46.7317543
topology_ad_carcinoma_5_clean_no_tumorales.csv,21.95594017,132.9625014,72.90503284,96.83420201,33.9188762,69.07290537,139.0785095,68.87875774,40.8738702,44.54313011,54.7551842,41.16084222,41.16084222,98.30685554,54.7551842,41.16084222,41.16084222,90.15619447,42.65283831,229.5949204,54.7551842,86.25061084,38.56733966,94.58740729,41.16084222,132.3143253,52.60830409,104.5451955,116.85414,112.3892938,46.63435497,57.66688375,74.76301457,48.86248393,47.80251985,40.5215477,42.48756958,80.42099,41.16084222,101.3881407,84.68996692,70.5774839,39.54734455,103.964295,54.7551842,46.54153272,63.71660644,81.79410144,115.9176484,0.00E+00,41.16084222,91.87133764,97.45496456,74.94484855,41.16084222,89.62638917,115.3970015,92.18752329,41.16084222,80.64696588,137.6194359,41.16084222,107.8171999
topology_ad_carcinoma_2_clean_no_tumorales.csv,37.44458966,132.9625014,72.90503284,96.83420201,24.17141305,69.07290537,139.0785095,68.87875774,70.42969957,54.87550637,35.94453043,22.82935762,19.55235666,98.30685554,27.16697366,25.05361328,11.98087352,90.15619447,19.1774195,229.5949204,40.64657934,86.25061084,36.78822399,94.58740729,24.41984834,132.3143253,23.05247472,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,19.30665455,35.94453043,70.07737707,19.20279852,80.42099,31.94531032,101.3881407,84.68996692,70.5774839,33.64903499,103.964295,35.94453043,23.71535534,63.71660644,81.79410144,115.9176484,41.16084222,0.00E+00,91.87133764,97.45496456,74.94484855,17.51720215,89.62638917,115.3970015,92.18752329,20.92544871,80.64696588,137.6194359,20.42620232,107.8171999
topology_dysplasia_9_clean_no_tumorales.csv,91.87133764,132.9625014,72.90503284,96.83420201,91.87133764,91.87133764,139.0785095,91.87133764,91.87133764,91.87133764,91.87133764,91.87133764,91.87133764,98.30685554,91.87133764,91.87133764,91.87133764,89.53046123,91.87133764,196.3300002,91.87133764,91.87133764,91.87133764,94.58740729,91.87133764,132.3143253,91.87133764,104.5451955,116.85414,112.3892938,91.87133764,91.87133764,91.87133764,91.87133764,91.87133764,91.87133764,91.87133764,91.87133764,91.87133764,101.3881407,91.87133764,91.87133764,91.87133764,103.964295,91.87133764,91.87133764,91.87133764,91.87133764,115.9176484,91.87133764,91.87133764,0.00E+00,97.45496456,91.87133764,91.87133764,89.62638917,115.3970015,92.18752329,91.87133764,91.87133764,137.6194359,91.87133764,107.8171999
topology_carcinoma_17_clean_no_tumorales.csv,97.45496456,91.55784367,97.45496456,64.71451837,97.45496456,84.77162548,67.58225836,97.45496456,97.45496456,97.45496456,97.45496456,97.45496456,97.45496456,48.66113027,97.45496456,97.45496456,97.45496456,90.15619447,97.45496456,229.5949204,64.71451837,86.57195949,97.45496456,64.71451837,97.45496456,75.7614557,97.45496456,86.03143767,44.83831952,70.9839193,97.45496456,97.45496456,77.44304139,97.45496456,94.71131295,97.45496456,97.45496456,41.76308296,97.45496456,101.3881407,74.36928578,63.04653412,97.45496456,103.964295,97.45496456,97.45496456,97.45496456,83.04114679,45.29004028,97.45496456,97.45496456,97.45496456,0.00E+00,92.01932529,97.45496456,89.2427197,78.81550133,82.63256104,97.45496456,60.30094422,62.86877279,97.45496456,61.4594487
topology_dysplasia_12_clean_no_tumorales.csv,74.94484855,124.8559064,55.55768754,96.83420201,74.94484855,74.94484855,139.0785095,74.94484855,74.94484855,74.94484855,74.94484855,74.94484855,74.94484855,97.10648567,74.94484855,74.94484855,74.94484855,90.15619447,74.94484855,223.8145632,74.94484855,86.25061084,74.94484855,87.92420812,74.94484855,132.3143253,74.94484855,103.7018346,114.1367508,103.3709008,82.61539927,74.94484855,74.94484855,74.94484855,74.94484855,74.94484855,74.94484855,76.5071029,74.94484855,79.74835174,84.68996692,74.94484855,74.94484855,91.33567496,74.94484855,74.94484855,74.94484855,81.79410144,115.9176484,74.94484855,74.94484855,91.87133764,92.01932529,0.00E+00,74.94484855,83.32008495,115.3970015,92.18752329,74.94484855,80.64696588,135.2519027,74.94484855,107.8171999
topology_ad_dysplasia_10_clean_no_tumorales.csv,37.38770768,132.9625014,72.90503284,96.83420201,22.724021,69.07290537,139.0785095,68.87875774,68.98230753,54.87550637,37.47210669,20.66681445,11.25586539,98.30685554,30.01483548,24.91007926,15.68288493,90.15619447,25.35633082,229.5949204,40.64657934,86.25061084,35.34083195,94.58740729,21.68055184,132.3143253,27.02999134,104.5451955,116.85414,112.3892938,82.61539927,60.26924053,74.76301457,23.06332165,37.44305059,68.62998503,23.8888384,80.42099,30.90818249,101.3881407,84.68996692,70.5774839,36.84506914,103.964295,37.47210669,27.10582089,63.71660644,81.79410144,115.9176484,41.16084222,17.51720215,91.87133764,97.45496456,74.94484855,0.00E+00,89.62638917,115.3970015,92.18752329,13.96205626,80.64696588,137.6194359,21.6950659,107.8171999
topology_dysplasia_4_clean_no_tumorales.csv,89.62638917,96.7510576,89.62638917,89.2427197,89.62638917,89.2427197,89.2427197,89.62638917,89.62638917,89.62638917,89.62638917,89.62638917,89.62638917,89.2427197,89.62638917,89.62638917,89.62638917,88.66592972,89.62638917,155.0322172,89.2427197,89.2427197,89.62638917,89.2427197,89.62638917,89.2427197,89.62638917,89.2427197,89.2427197,89.2427197,89.62638917,89.62638917,89.2427197,89.62638917,89.2427197,89.62638917,89.62638917,89.2427197,89.62638917,101.3881407,89.2427197,89.2427197,89.62638917,103.964295,89.62638917,89.62638917,89.62638917,89.2427197,89.2427197,89.62638917,89.62638917,89.62638917,89.2427197,83.32008495,89.62638917,0.00E+00,89.2427197,89.2427197,89.62638917,89.2427197,89.2427197,89.62638917,89.2427197
topology_carcinoma_5_clean_no_tumorales.csv,115.3970015,100.5786553,115.3970015,58.68977643,115.3970015,115.3970015,76.60306994,112.8144061,115.3970015,115.3970015,115.3970015,115.3970015,115.3970015,88.0318855,115.3970015,115.3970015,115.3970015,90.15619447,115.3970015,229.5949204,115.3970015,79.76998586,115.3970015,112.8144061,115.3970015,64.94616706,115.3970015,99.36506924,47.10599767,78.80321968,115.3970015,96.71765444,78.05916109,115.3970015,110.6581967,115.3970015,115.3970015,76.91810353,115.3970015,115.3970015,65.3484742,85.90428641,115.3970015,115.3970015,115.3970015,115.3970015,112.8144061,85.54949596,48.77789114,115.3970015,115.3970015,115.3970015,78.81550133,115.3970015,115.3970015,89.2427197,0.00E+00,83.93566726,115.3970015,47.73449758,60.0132356,115.3970015,46.7317543
